------ Execution Data ------ 

Tamanho do Cubo: 25x25x25
N° de Células: 15625
Células Bloqueadas: 4687 (30%)
Número de Rotas (Start- Goal): 6000

 Block   ;G(n) ;Tempo (ms) 
[14,5,20]  ;  0  ;  0
[20,2,21]  ;  36  ;  70
[12,22,3]  ;  0  ;  0
[11,23,18]  ;  0  ;  0
[17,6,15]  ;  12  ;  2
[1,5,19]  ;  34  ;  57
[0,20,10]  ;  28  ;  16
[13,18,7]  ;  7  ;  0
[24,7,5]  ;  38  ;  87
[24,6,11]  ;  19  ;  7
[4,23,9]  ;  0  ;  0
[16,22,17]  ;  0  ;  0
[24,14,23]  ;  29  ;  27
[11,17,20]  ;  0  ;  0
[9,19,20]  ;  33  ;  55
[11,21,2]  ;  0  ;  0
[20,12,19]  ;  0  ;  0
[10,21,10]  ;  23  ;  11
[4,2,23]  ;  14  ;  3
[13,1,10]  ;  14  ;  1
[5,18,4]  ;  34  ;  37
[11,16,6]  ;  18  ;  6
[1,9,22]  ;  0  ;  0
[9,0,11]  ;  0  ;  0
[2,8,17]  ;  19  ;  10
[19,17,5]  ;  0  ;  0
[19,23,12]  ;  0  ;  0
[18,13,18]  ;  24  ;  9
[12,13,22]  ;  21  ;  4
[14,0,1]  ;  27  ;  12
[0,6,11]  ;  39  ;  97
[11,3,21]  ;  8  ;  1
[20,24,20]  ;  27  ;  32
[4,4,9]  ;  0  ;  0
[24,14,7]  ;  23  ;  13
[24,13,13]  ;  0  ;  0
[8,10,11]  ;  23  ;  11
[19,3,13]  ;  0  ;  0
[9,18,1]  ;  6  ;  1
[13,23,19]  ;  22  ;  5
[13,18,2]  ;  19  ;  7
[23,6,4]  ;  0  ;  0
[7,23,17]  ;  41  ;  58
[16,18,14]  ;  33  ;  36
[23,3,18]  ;  13  ;  2
[13,19,9]  ;  13  ;  3
[12,4,13]  ;  0  ;  0
[11,0,19]  ;  25  ;  13
[11,14,18]  ;  0  ;  0
[13,1,1]  ;  26  ;  9
[3,24,21]  ;  0  ;  0
[22,16,4]  ;  29  ;  21
[17,3,4]  ;  0  ;  0
[2,8,10]  ;  18  ;  8
[0,19,19]  ;  0  ;  0
[14,13,14]  ;  13  ;  0
[17,3,12]  ;  0  ;  0
[10,14,22]  ;  33  ;  70
[9,23,9]  ;  0  ;  0
[2,3,3]  ;  0  ;  0
[7,17,12]  ;  16  ;  4
[18,14,15]  ;  0  ;  0
[23,19,12]  ;  24  ;  22
[16,8,7]  ;  35  ;  68
[12,16,20]  ;  11  ;  2
[15,12,8]  ;  17  ;  6
[21,8,10]  ;  0  ;  0
[15,18,7]  ;  0  ;  0
[16,23,8]  ;  0  ;  0
[9,22,22]  ;  0  ;  0
[5,4,19]  ;  22  ;  4
[9,13,24]  ;  0  ;  0
[17,2,21]  ;  0  ;  0
[21,18,23]  ;  0  ;  0
[13,9,5]  ;  0  ;  0
[17,13,6]  ;  28  ;  31
[11,0,7]  ;  41  ;  61
[23,24,21]  ;  41  ;  63
[3,3,1]  ;  0  ;  0
[24,14,24]  ;  0  ;  0
[20,19,9]  ;  38  ;  78
[3,0,4]  ;  40  ;  106
[13,11,13]  ;  0  ;  0
[10,0,23]  ;  0  ;  0
[0,0,6]  ;  43  ;  152
[12,6,23]  ;  32  ;  17
[19,9,0]  ;  36  ;  52
[17,22,20]  ;  0  ;  0
[12,11,22]  ;  0  ;  0
[10,11,13]  ;  16  ;  3
[10,17,16]  ;  31  ;  81
[21,23,17]  ;  21  ;  13
[9,2,8]  ;  19  ;  2
[18,10,0]  ;  0  ;  0
[8,11,7]  ;  0  ;  0
[10,20,9]  ;  0  ;  0
[8,20,23]  ;  0  ;  0
[20,16,10]  ;  39  ;  96
[21,22,2]  ;  26  ;  11
[15,0,17]  ;  9  ;  1
[21,20,14]  ;  21  ;  9
[21,17,13]  ;  0  ;  0
[6,24,19]  ;  0  ;  0
[24,11,17]  ;  0  ;  0
[19,7,0]  ;  4  ;  0
[14,19,4]  ;  0  ;  0
[13,11,21]  ;  23  ;  5
[17,24,10]  ;  0  ;  0
[20,17,22]  ;  0  ;  0
[14,3,22]  ;  39  ;  86
[13,18,13]  ;  0  ;  0
[18,11,2]  ;  0  ;  0
[2,8,21]  ;  44  ;  85
[10,9,19]  ;  0  ;  0
[14,11,10]  ;  0  ;  0
[4,4,5]  ;  25  ;  18
[4,12,9]  ;  0  ;  0
[24,20,12]  ;  0  ;  0
[9,4,7]  ;  0  ;  0
[22,10,14]  ;  0  ;  0
[10,17,3]  ;  19  ;  8
[17,0,7]  ;  0  ;  0
[21,5,13]  ;  40  ;  101
[21,17,4]  ;  29  ;  19
[9,9,3]  ;  0  ;  0
[13,20,16]  ;  0  ;  0
[6,11,11]  ;  0  ;  0
[0,6,3]  ;  23  ;  9
[24,24,14]  ;  0  ;  0
[10,17,7]  ;  17  ;  4
[8,8,6]  ;  29  ;  27
[23,21,14]  ;  0  ;  0
[22,15,15]  ;  0  ;  0
[3,6,23]  ;  0  ;  0
[23,3,24]  ;  44  ;  150
[17,23,1]  ;  17  ;  3
[16,11,22]  ;  0  ;  0
[18,8,20]  ;  25  ;  7
[10,24,15]  ;  0  ;  0
[1,20,10]  ;  0  ;  0
[1,9,12]  ;  0  ;  0
[12,14,3]  ;  0  ;  0
[15,21,1]  ;  0  ;  0
[13,7,24]  ;  39  ;  60
[18,8,24]  ;  0  ;  0
[19,23,18]  ;  28  ;  18
[7,14,17]  ;  32  ;  59
[3,13,19]  ;  0  ;  0
[17,9,3]  ;  0  ;  0
[11,17,22]  ;  0  ;  0
[13,0,9]  ;  0  ;  0
[9,4,24]  ;  20  ;  6
[15,14,10]  ;  0  ;  0
[20,18,4]  ;  28  ;  21
[2,10,13]  ;  0  ;  0
[2,13,2]  ;  29  ;  18
[9,6,13]  ;  28  ;  17
[20,10,19]  ;  11  ;  1
[20,7,4]  ;  0  ;  0
[22,20,15]  ;  0  ;  0
[9,21,15]  ;  0  ;  0
[17,3,8]  ;  0  ;  0
[10,0,7]  ;  0  ;  0
[11,20,2]  ;  27  ;  28
[17,24,20]  ;  0  ;  0
[15,8,3]  ;  0  ;  0
[20,1,17]  ;  31  ;  19
[12,2,9]  ;  0  ;  0
[4,11,5]  ;  0  ;  0
[10,8,20]  ;  30  ;  29
[15,5,7]  ;  0  ;  0
[20,3,12]  ;  0  ;  0
[11,18,19]  ;  19  ;  5
[9,13,23]  ;  24  ;  11
[1,6,21]  ;  40  ;  46
[14,11,6]  ;  26  ;  30
[18,10,24]  ;  0  ;  0
[4,4,4]  ;  0  ;  0
[22,2,20]  ;  0  ;  0
[10,22,11]  ;  13  ;  1
[23,14,16]  ;  23  ;  9
[18,19,23]  ;  0  ;  0
[14,18,18]  ;  0  ;  0
[17,21,1]  ;  14  ;  2
[22,8,8]  ;  0  ;  0
[23,18,3]  ;  18  ;  5
[4,16,22]  ;  0  ;  0
[22,18,2]  ;  0  ;  0
[23,1,16]  ;  22  ;  13
[21,8,20]  ;  0  ;  0
[9,20,5]  ;  0  ;  0
[18,16,7]  ;  39  ;  126
[5,20,21]  ;  22  ;  2
[21,18,16]  ;  24  ;  12
[22,16,17]  ;  0  ;  0
[9,20,23]  ;  0  ;  0
[23,11,19]  ;  29  ;  14
[13,21,16]  ;  22  ;  16
[4,2,18]  ;  0  ;  0
[17,1,17]  ;  39  ;  96
[24,3,5]  ;  0  ;  0
[24,12,24]  ;  30  ;  40
[5,1,7]  ;  29  ;  37
[17,21,6]  ;  0  ;  0
[7,22,3]  ;  0  ;  0
[1,20,21]  ;  38  ;  38
[18,4,23]  ;  0  ;  0
[1,23,6]  ;  35  ;  43
[11,21,22]  ;  46  ;  121
[11,3,12]  ;  23  ;  7
[3,20,18]  ;  0  ;  0
[10,20,7]  ;  32  ;  48
[15,13,21]  ;  24  ;  14
[2,24,23]  ;  0  ;  0
[5,19,1]  ;  29  ;  28
[14,1,5]  ;  19  ;  7
[8,6,10]  ;  0  ;  0
[23,3,4]  ;  40  ;  133
[0,20,21]  ;  24  ;  9
[4,1,15]  ;  30  ;  20
[21,5,4]  ;  0  ;  0
[7,1,17]  ;  0  ;  0
[24,19,22]  ;  23  ;  4
[5,1,23]  ;  8  ;  1
[9,12,24]  ;  21  ;  4
[5,1,1]  ;  0  ;  0
[5,21,21]  ;  40  ;  51
[7,14,13]  ;  0  ;  0
[12,14,5]  ;  0  ;  0
[7,24,15]  ;  0  ;  0
[22,6,10]  ;  0  ;  0
[0,15,13]  ;  36  ;  38
[20,11,11]  ;  35  ;  55
[19,7,5]  ;  0  ;  0
[0,15,16]  ;  24  ;  21
[7,11,13]  ;  23  ;  12
[9,3,20]  ;  0  ;  0
[1,4,7]  ;  0  ;  0
[10,5,20]  ;  0  ;  0
[14,12,2]  ;  0  ;  0
[16,13,10]  ;  0  ;  0
[2,24,7]  ;  18  ;  7
[0,22,21]  ;  0  ;  0
[10,14,14]  ;  0  ;  0
[3,20,2]  ;  0  ;  0
[13,23,22]  ;  0  ;  0
[17,6,20]  ;  0  ;  0
[16,16,16]  ;  22  ;  9
[0,24,0]  ;  13  ;  1
[3,1,23]  ;  0  ;  0
[21,17,17]  ;  0  ;  0
[4,15,24]  ;  25  ;  19
[23,9,24]  ;  38  ;  75
[9,11,6]  ;  5  ;  0
[10,19,7]  ;  0  ;  0
[15,17,16]  ;  0  ;  0
[4,18,20]  ;  0  ;  0
[0,16,21]  ;  19  ;  1
[5,3,22]  ;  0  ;  0
[14,16,12]  ;  25  ;  20
[12,4,7]  ;  13  ;  2
[17,0,22]  ;  0  ;  0
[8,23,10]  ;  34  ;  38
[9,16,5]  ;  18  ;  6
[19,16,8]  ;  0  ;  0
[21,1,0]  ;  0  ;  0
[10,14,19]  ;  0  ;  0
[7,13,6]  ;  0  ;  0
[17,18,6]  ;  0  ;  0
[6,17,22]  ;  24  ;  16
[23,21,6]  ;  0  ;  0
[8,3,11]  ;  16  ;  2
[12,8,7]  ;  17  ;  4
[4,22,23]  ;  27  ;  13
[24,6,0]  ;  0  ;  0
[23,8,20]  ;  0  ;  0
[15,20,1]  ;  0  ;  0
[19,18,17]  ;  0  ;  0
[20,17,9]  ;  0  ;  0
[14,0,6]  ;  21  ;  9
[9,8,9]  ;  27  ;  14
[20,7,5]  ;  0  ;  0
[21,8,19]  ;  26  ;  9
[18,10,23]  ;  35  ;  76
[6,4,18]  ;  12  ;  1
[0,21,15]  ;  0  ;  0
[18,2,17]  ;  39  ;  58
[6,8,5]  ;  0  ;  0
[24,22,0]  ;  33  ;  46
[6,1,14]  ;  30  ;  36
[2,7,4]  ;  31  ;  36
[1,17,16]  ;  26  ;  22
[2,22,14]  ;  10  ;  2
[21,12,22]  ;  0  ;  0
[21,11,2]  ;  0  ;  0
[23,1,10]  ;  0  ;  0
[3,11,7]  ;  19  ;  4
[0,2,17]  ;  49  ;  191
[7,16,2]  ;  0  ;  0
[12,20,5]  ;  29  ;  37
[14,24,6]  ;  0  ;  0
[22,5,24]  ;  0  ;  0
[5,15,7]  ;  0  ;  0
[11,23,19]  ;  26  ;  12
[17,15,21]  ;  0  ;  0
[5,14,0]  ;  26  ;  19
[12,19,0]  ;  29  ;  27
[8,10,20]  ;  2  ;  0
[24,5,1]  ;  0  ;  0
[3,23,20]  ;  20  ;  4
[24,2,1]  ;  32  ;  19
[23,17,0]  ;  55  ;  249
[21,9,15]  ;  0  ;  0
[7,2,19]  ;  0  ;  0
[21,24,20]  ;  0  ;  0
[12,9,15]  ;  19  ;  6
[2,8,13]  ;  22  ;  5
[20,20,1]  ;  0  ;  0
[18,4,17]  ;  0  ;  0
[24,24,5]  ;  0  ;  0
[5,17,14]  ;  32  ;  61
[22,17,11]  ;  13  ;  1
[11,6,8]  ;  0  ;  0
[17,18,16]  ;  0  ;  0
[0,7,3]  ;  0  ;  0
[9,1,6]  ;  0  ;  0
[13,24,13]  ;  0  ;  0
[13,17,0]  ;  0  ;  0
[7,23,4]  ;  0  ;  0
[21,23,5]  ;  19  ;  4
[18,1,18]  ;  0  ;  0
[5,11,11]  ;  22  ;  17
[7,3,24]  ;  18  ;  6
[21,20,15]  ;  0  ;  0
[5,19,23]  ;  32  ;  53
[2,5,7]  ;  28  ;  11
[13,16,22]  ;  18  ;  5
[6,11,13]  ;  0  ;  0
[19,20,18]  ;  0  ;  0
[9,17,22]  ;  0  ;  0
[12,12,23]  ;  0  ;  0
[11,14,14]  ;  15  ;  2
[7,20,4]  ;  32  ;  55
[7,20,15]  ;  0  ;  0
[16,16,0]  ;  0  ;  0
[15,21,19]  ;  0  ;  0
[19,21,10]  ;  0  ;  0
[12,23,0]  ;  0  ;  0
[13,14,16]  ;  0  ;  0
[18,9,12]  ;  16  ;  4
[22,19,9]  ;  0  ;  0
[6,18,4]  ;  0  ;  0
[14,16,18]  ;  12  ;  2
[8,18,7]  ;  0  ;  0
[6,12,3]  ;  0  ;  0
[6,8,15]  ;  8  ;  1
[21,24,4]  ;  25  ;  14
[12,20,0]  ;  17  ;  3
[9,23,11]  ;  26  ;  16
[5,1,18]  ;  0  ;  0
[15,3,22]  ;  0  ;  0
[1,7,6]  ;  31  ;  48
[16,9,8]  ;  24  ;  11
[18,14,7]  ;  0  ;  0
[21,7,15]  ;  0  ;  0
[19,12,4]  ;  10  ;  1
[20,7,3]  ;  38  ;  67
[21,5,21]  ;  18  ;  5
[6,21,1]  ;  26  ;  15
[21,5,24]  ;  39  ;  94
[6,7,5]  ;  14  ;  3
[16,21,12]  ;  0  ;  0
[0,0,18]  ;  0  ;  0
[9,23,12]  ;  40  ;  100
[16,3,6]  ;  0  ;  0
[15,21,11]  ;  11  ;  1
[0,16,13]  ;  39  ;  95
[15,19,17]  ;  19  ;  9
[4,13,10]  ;  0  ;  0
[5,16,3]  ;  0  ;  0
[5,24,8]  ;  21  ;  9
[24,3,22]  ;  0  ;  0
[21,12,1]  ;  0  ;  0
[15,5,3]  ;  0  ;  0
[14,7,11]  ;  0  ;  0
[24,8,13]  ;  22  ;  7
[5,2,12]  ;  30  ;  14
[4,18,21]  ;  34  ;  54
[12,16,21]  ;  12  ;  2
[10,10,5]  ;  0  ;  0
[2,15,4]  ;  0  ;  0
[4,6,19]  ;  20  ;  4
[13,11,12]  ;  21  ;  11
[2,4,13]  ;  25  ;  10
[20,12,6]  ;  24  ;  6
[1,12,0]  ;  0  ;  0
[18,9,13]  ;  0  ;  0
[16,21,19]  ;  0  ;  0
[12,22,20]  ;  0  ;  0
[2,5,11]  ;  44  ;  108
[8,0,23]  ;  0  ;  0
[6,4,19]  ;  0  ;  0
[0,23,9]  ;  50  ;  212
[16,9,4]  ;  14  ;  3
[19,10,2]  ;  31  ;  44
[20,3,2]  ;  0  ;  0
[23,11,7]  ;  28  ;  71
[1,16,10]  ;  0  ;  0
[6,1,24]  ;  0  ;  0
[7,3,23]  ;  38  ;  55
[18,3,16]  ;  6  ;  0
[14,14,4]  ;  31  ;  25
[13,10,20]  ;  21  ;  9
[6,17,7]  ;  20  ;  8
[17,11,2]  ;  0  ;  0
[14,8,19]  ;  36  ;  71
[21,21,21]  ;  0  ;  0
[22,7,10]  ;  0  ;  0
[6,14,16]  ;  17  ;  6
[18,9,11]  ;  26  ;  13
[23,16,1]  ;  26  ;  26
[6,7,12]  ;  0  ;  0
[16,2,10]  ;  30  ;  76
[12,13,8]  ;  22  ;  12
[2,21,9]  ;  0  ;  0
[8,22,2]  ;  26  ;  18
[15,22,22]  ;  0  ;  0
[14,20,19]  ;  20  ;  7
[2,8,19]  ;  32  ;  82
[11,11,23]  ;  0  ;  0
[7,22,21]  ;  27  ;  8
[15,4,1]  ;  34  ;  33
[5,3,4]  ;  33  ;  57
[10,6,14]  ;  0  ;  0
[6,19,9]  ;  0  ;  0
[5,4,21]  ;  0  ;  0
[22,8,10]  ;  27  ;  19
[2,24,20]  ;  0  ;  0
[1,13,4]  ;  24  ;  16
[4,22,14]  ;  0  ;  0
[9,16,6]  ;  13  ;  2
[13,7,14]  ;  0  ;  0
[6,20,0]  ;  39  ;  98
[22,3,12]  ;  0  ;  0
[6,13,19]  ;  36  ;  64
[2,6,4]  ;  0  ;  0
[18,12,9]  ;  0  ;  0
[22,15,12]  ;  0  ;  0
[11,5,2]  ;  0  ;  0
[0,24,24]  ;  0  ;  0
[24,11,24]  ;  43  ;  91
[0,16,15]  ;  12  ;  2
[16,6,18]  ;  15  ;  2
[1,2,13]  ;  0  ;  0
[20,6,16]  ;  15  ;  5
[15,12,10]  ;  0  ;  0
[1,5,4]  ;  0  ;  0
[22,9,11]  ;  37  ;  53
[15,17,5]  ;  0  ;  0
[20,1,9]  ;  32  ;  32
[9,18,21]  ;  28  ;  29
[12,2,14]  ;  0  ;  0
[4,22,21]  ;  0  ;  0
[10,15,1]  ;  26  ;  11
[1,0,20]  ;  0  ;  0
[21,7,3]  ;  0  ;  0
[21,4,1]  ;  18  ;  5
[5,14,1]  ;  0  ;  0
[6,7,7]  ;  21  ;  5
[9,11,21]  ;  14  ;  3
[17,17,4]  ;  39  ;  52
[3,4,9]  ;  0  ;  0
[18,12,12]  ;  17  ;  7
[2,16,8]  ;  0  ;  0
[16,10,16]  ;  22  ;  7
[2,20,0]  ;  19  ;  5
[13,7,17]  ;  0  ;  0
[19,22,22]  ;  0  ;  0
[18,14,8]  ;  0  ;  0
[6,15,11]  ;  0  ;  0
[20,14,9]  ;  18  ;  9
[5,23,0]  ;  35  ;  23
[14,10,10]  ;  0  ;  0
[14,4,5]  ;  0  ;  0
[11,21,1]  ;  0  ;  0
[21,8,2]  ;  0  ;  0
[22,17,17]  ;  36  ;  108
[6,4,6]  ;  0  ;  0
[3,7,4]  ;  0  ;  0
[11,7,11]  ;  0  ;  0
[5,19,18]  ;  18  ;  4
[20,9,21]  ;  24  ;  8
[5,19,17]  ;  0  ;  0
[20,10,9]  ;  4  ;  0
[20,4,12]  ;  30  ;  37
[15,3,6]  ;  30  ;  28
[14,24,0]  ;  0  ;  0
[14,9,2]  ;  0  ;  0
[24,7,17]  ;  16  ;  3
[7,16,8]  ;  0  ;  0
[15,6,8]  ;  0  ;  0
[21,18,0]  ;  0  ;  0
[1,10,15]  ;  15  ;  1
[0,16,22]  ;  20  ;  2
[22,8,12]  ;  0  ;  0
[23,16,16]  ;  0  ;  0
[9,11,23]  ;  24  ;  10
[19,5,19]  ;  39  ;  83
[13,2,8]  ;  0  ;  0
[14,2,9]  ;  17  ;  4
[13,20,5]  ;  23  ;  10
[17,13,21]  ;  0  ;  0
[23,14,5]  ;  0  ;  0
[5,17,18]  ;  16  ;  3
[2,22,13]  ;  0  ;  0
[11,11,5]  ;  0  ;  0
[14,0,3]  ;  0  ;  0
[18,6,20]  ;  0  ;  0
[16,3,12]  ;  0  ;  0
[14,6,11]  ;  0  ;  0
[6,24,13]  ;  29  ;  26
[13,24,7]  ;  0  ;  0
[14,20,14]  ;  21  ;  10
[6,23,3]  ;  0  ;  0
[5,10,19]  ;  0  ;  0
[0,13,1]  ;  36  ;  70
[14,7,12]  ;  14  ;  2
[18,21,16]  ;  17  ;  6
[4,17,18]  ;  14  ;  2
[24,1,16]  ;  0  ;  0
[21,23,9]  ;  29  ;  22
[13,19,5]  ;  18  ;  4
[7,0,10]  ;  37  ;  78
[20,4,15]  ;  0  ;  0
[6,12,23]  ;  43  ;  122
[19,7,18]  ;  0  ;  0
[0,2,7]  ;  27  ;  18
[5,16,6]  ;  0  ;  0
[3,16,10]  ;  17  ;  5
[4,24,11]  ;  0  ;  0
[13,13,13]  ;  0  ;  0
[12,6,7]  ;  22  ;  5
[9,21,19]  ;  0  ;  0
[5,10,20]  ;  15  ;  2
[16,7,21]  ;  0  ;  0
[6,24,6]  ;  14  ;  2
[19,8,13]  ;  0  ;  0
[8,16,0]  ;  0  ;  0
[11,16,10]  ;  0  ;  0
[21,9,24]  ;  0  ;  0
[2,17,6]  ;  0  ;  0
[12,11,0]  ;  28  ;  26
[15,20,3]  ;  16  ;  6
[21,8,22]  ;  0  ;  0
[5,13,10]  ;  26  ;  26
[17,12,17]  ;  23  ;  8
[8,7,12]  ;  0  ;  0
[23,18,8]  ;  36  ;  67
[14,22,7]  ;  0  ;  0
[11,2,18]  ;  32  ;  52
[19,14,24]  ;  43  ;  144
[13,0,15]  ;  0  ;  0
[21,16,21]  ;  42  ;  153
[7,16,16]  ;  19  ;  5
[13,2,11]  ;  0  ;  0
[2,14,5]  ;  13  ;  2
[13,0,19]  ;  14  ;  2
[6,23,18]  ;  0  ;  0
[17,23,11]  ;  0  ;  0
[3,20,17]  ;  29  ;  25
[5,3,12]  ;  38  ;  79
[13,6,8]  ;  0  ;  0
[22,4,19]  ;  0  ;  0
[17,21,18]  ;  25  ;  13
[1,6,14]  ;  0  ;  0
[10,9,8]  ;  26  ;  19
[5,18,10]  ;  28  ;  17
[9,18,20]  ;  0  ;  0
[12,18,0]  ;  31  ;  32
[14,12,6]  ;  0  ;  0
[1,12,20]  ;  37  ;  83
[10,13,20]  ;  0  ;  0
[24,12,9]  ;  37  ;  47
[0,9,6]  ;  34  ;  34
[3,23,17]  ;  21  ;  6
[21,0,14]  ;  34  ;  54
[8,16,2]  ;  11  ;  2
[22,6,23]  ;  0  ;  0
[15,12,7]  ;  0  ;  0
[3,12,8]  ;  0  ;  0
[20,8,1]  ;  0  ;  0
[7,9,17]  ;  23  ;  12
[20,9,2]  ;  0  ;  0
[13,10,19]  ;  29  ;  27
[1,7,5]  ;  0  ;  0
[12,3,8]  ;  10  ;  1
[21,1,24]  ;  0  ;  0
[9,6,5]  ;  0  ;  0
[23,3,16]  ;  16  ;  3
[21,2,22]  ;  17  ;  4
[0,9,2]  ;  0  ;  0
[7,17,0]  ;  0  ;  0
[3,4,19]  ;  15  ;  3
[24,0,24]  ;  0  ;  0
[8,5,14]  ;  0  ;  0
[21,5,12]  ;  0  ;  0
[15,20,18]  ;  22  ;  8
[6,22,18]  ;  0  ;  0
[2,3,5]  ;  15  ;  2
[22,9,12]  ;  23  ;  9
[15,24,8]  ;  0  ;  0
[22,22,12]  ;  28  ;  14
[18,13,22]  ;  0  ;  0
[1,17,11]  ;  26  ;  22
Total Time for Computation: 1220725ms
