------ Execution Data ------ 

Tamanho do Cubo: 20x20x20
N° de Células: 8000
Células Bloqueadas: 2000 (25%)
Número de Rotas (Start- Goal): 5000

 Block   ;G(n) ;Tempo (ms) 
[18,9,12]  ;  16  ;  16
[12,6,19]  ;  25  ;  61
[6,12,11]  ;  0  ;  0
[10,10,18]  ;  32  ;  91
[1,13,16]  ;  0  ;  0
[11,17,19]  ;  36  ;  185
[2,14,17]  ;  23  ;  51
[7,5,17]  ;  5  ;  0
[17,15,0]  ;  0  ;  0
[18,19,1]  ;  14  ;  10
[7,14,12]  ;  0  ;  0
[12,19,2]  ;  0  ;  0
[18,14,2]  ;  0  ;  0
[0,1,9]  ;  3  ;  0
[15,3,17]  ;  12  ;  2
[13,5,11]  ;  20  ;  21
[18,12,1]  ;  33  ;  148
[6,2,5]  ;  20  ;  25
[15,1,3]  ;  0  ;  0
[1,2,18]  ;  0  ;  0
[9,0,9]  ;  35  ;  108
[10,17,19]  ;  4  ;  1
[15,8,0]  ;  39  ;  211
[13,14,4]  ;  23  ;  37
[17,3,19]  ;  0  ;  0
[16,11,3]  ;  21  ;  13
[6,4,17]  ;  13  ;  9
[17,11,11]  ;  6  ;  1
[17,10,6]  ;  15  ;  8
[18,12,6]  ;  18  ;  13
[12,11,16]  ;  10  ;  5
[6,2,2]  ;  28  ;  87
[10,4,4]  ;  0  ;  0
[14,3,0]  ;  0  ;  0
[8,1,10]  ;  0  ;  0
[5,19,2]  ;  0  ;  0
[14,1,15]  ;  4  ;  0
[9,16,3]  ;  21  ;  17
[14,3,19]  ;  27  ;  84
[19,13,16]  ;  26  ;  28
[10,6,5]  ;  0  ;  0
[16,18,7]  ;  0  ;  0
[5,5,0]  ;  0  ;  0
[13,1,13]  ;  21  ;  37
[6,19,12]  ;  6  ;  0
[17,6,10]  ;  23  ;  50
[5,14,17]  ;  0  ;  0
[4,6,1]  ;  36  ;  207
[6,6,19]  ;  0  ;  0
[11,8,11]  ;  0  ;  0
[2,7,2]  ;  33  ;  105
[5,13,17]  ;  0  ;  0
[11,6,18]  ;  13  ;  10
[16,5,9]  ;  0  ;  0
[8,0,2]  ;  25  ;  49
[16,18,4]  ;  22  ;  15
[3,0,8]  ;  0  ;  0
[4,19,10]  ;  0  ;  0
[5,4,1]  ;  0  ;  0
[19,19,7]  ;  26  ;  38
[10,8,11]  ;  13  ;  7
[4,8,4]  ;  0  ;  0
[7,18,15]  ;  0  ;  0
[13,15,11]  ;  0  ;  0
[12,1,12]  ;  23  ;  40
[5,14,19]  ;  25  ;  45
[7,4,10]  ;  0  ;  0
[5,19,10]  ;  0  ;  0
[9,14,14]  ;  23  ;  40
[9,14,2]  ;  0  ;  0
[19,5,9]  ;  0  ;  0
[4,14,5]  ;  0  ;  0
[12,2,0]  ;  36  ;  152
[16,14,4]  ;  17  ;  8
[10,8,5]  ;  0  ;  0
[1,19,4]  ;  30  ;  123
[12,18,10]  ;  0  ;  0
[12,15,19]  ;  27  ;  59
[12,0,15]  ;  29  ;  122
[12,4,16]  ;  0  ;  0
[16,2,4]  ;  0  ;  0
[0,12,11]  ;  29  ;  101
[12,12,15]  ;  7  ;  0
[10,11,6]  ;  0  ;  0
[5,17,9]  ;  0  ;  0
[4,19,0]  ;  0  ;  0
[17,19,7]  ;  0  ;  0
[18,16,15]  ;  20  ;  13
[14,8,0]  ;  23  ;  48
[19,1,19]  ;  19  ;  17
[6,14,16]  ;  0  ;  0
[17,16,17]  ;  11  ;  3
[11,5,6]  ;  11  ;  2
[14,16,12]  ;  0  ;  0
[18,15,18]  ;  16  ;  15
[5,10,5]  ;  20  ;  24
[14,5,16]  ;  0  ;  0
[19,2,4]  ;  0  ;  0
[15,18,2]  ;  26  ;  57
[5,4,18]  ;  0  ;  0
[8,12,3]  ;  15  ;  11
[17,10,4]  ;  14  ;  8
[6,12,19]  ;  31  ;  130
[4,0,11]  ;  18  ;  16
[16,4,7]  ;  11  ;  5
[19,0,14]  ;  21  ;  27
[17,0,19]  ;  0  ;  0
[18,18,7]  ;  0  ;  0
[18,7,18]  ;  25  ;  43
[16,3,4]  ;  30  ;  98
[2,9,7]  ;  0  ;  0
[7,12,18]  ;  0  ;  0
[11,0,19]  ;  33  ;  137
[3,0,10]  ;  35  ;  116
[10,1,5]  ;  23  ;  55
[2,11,16]  ;  0  ;  0
[9,10,4]  ;  22  ;  42
[0,11,15]  ;  28  ;  54
[5,7,0]  ;  0  ;  0
[17,14,8]  ;  0  ;  0
[3,15,8]  ;  16  ;  10
[8,2,3]  ;  33  ;  162
[8,9,18]  ;  14  ;  13
[8,19,14]  ;  25  ;  43
[11,15,16]  ;  0  ;  0
[7,14,0]  ;  12  ;  7
[11,2,6]  ;  16  ;  12
[3,19,15]  ;  30  ;  94
[2,2,10]  ;  13  ;  6
[14,16,5]  ;  15  ;  7
[14,11,5]  ;  18  ;  17
[1,12,17]  ;  0  ;  0
[16,9,10]  ;  12  ;  3
[9,1,3]  ;  37  ;  142
[11,8,2]  ;  18  ;  21
[14,16,4]  ;  7  ;  2
[12,8,4]  ;  0  ;  0
[2,6,13]  ;  28  ;  41
[17,6,9]  ;  14  ;  13
[3,7,17]  ;  0  ;  0
[9,10,13]  ;  0  ;  0
[15,9,7]  ;  14  ;  2
[4,0,17]  ;  19  ;  32
[17,1,0]  ;  0  ;  0
[19,9,2]  ;  0  ;  0
[11,17,12]  ;  10  ;  1
[8,3,15]  ;  17  ;  15
[9,2,2]  ;  33  ;  88
[1,11,7]  ;  23  ;  39
[11,7,3]  ;  21  ;  42
[18,14,7]  ;  0  ;  0
[17,13,2]  ;  0  ;  0
[18,0,1]  ;  0  ;  0
[11,1,8]  ;  0  ;  0
[14,19,5]  ;  0  ;  0
[0,16,9]  ;  22  ;  29
[13,5,6]  ;  0  ;  0
[13,9,8]  ;  16  ;  7
[14,7,10]  ;  0  ;  0
[18,12,17]  ;  26  ;  58
[11,17,18]  ;  0  ;  0
[9,13,8]  ;  14  ;  10
[4,2,12]  ;  19  ;  25
[19,7,2]  ;  0  ;  0
[4,1,12]  ;  0  ;  0
[19,15,7]  ;  24  ;  45
[10,3,4]  ;  0  ;  0
[0,4,8]  ;  34  ;  117
[15,7,16]  ;  14  ;  8
[13,11,7]  ;  22  ;  31
[1,8,17]  ;  0  ;  0
[8,17,1]  ;  0  ;  0
[5,6,2]  ;  0  ;  0
[2,5,9]  ;  15  ;  9
[1,17,13]  ;  0  ;  0
[1,5,18]  ;  0  ;  0
[2,7,15]  ;  0  ;  0
[6,0,12]  ;  24  ;  18
[5,7,9]  ;  13  ;  1
[4,0,14]  ;  22  ;  24
[12,18,3]  ;  11  ;  4
[15,6,6]  ;  20  ;  24
[2,7,10]  ;  0  ;  0
[2,15,19]  ;  0  ;  0
[14,14,17]  ;  9  ;  3
[18,19,2]  ;  33  ;  124
[3,17,2]  ;  0  ;  0
[10,11,14]  ;  0  ;  0
[11,3,7]  ;  0  ;  0
[5,6,7]  ;  0  ;  0
[6,13,18]  ;  0  ;  0
[4,9,19]  ;  25  ;  78
[19,4,17]  ;  25  ;  47
[12,1,14]  ;  40  ;  206
[19,16,17]  ;  26  ;  53
[5,17,6]  ;  0  ;  0
[16,9,14]  ;  13  ;  9
[11,9,6]  ;  24  ;  47
[19,18,5]  ;  0  ;  0
[14,0,5]  ;  0  ;  0
[6,1,4]  ;  0  ;  0
[6,6,11]  ;  0  ;  0
[15,5,4]  ;  22  ;  31
[13,15,12]  ;  23  ;  41
[9,19,15]  ;  36  ;  161
[17,1,10]  ;  32  ;  155
[2,14,12]  ;  9  ;  2
[2,19,10]  ;  0  ;  0
[12,18,13]  ;  31  ;  85
[18,0,17]  ;  11  ;  1
[6,2,3]  ;  32  ;  127
[4,17,10]  ;  8  ;  3
[7,6,10]  ;  20  ;  27
[8,12,14]  ;  15  ;  14
[12,6,1]  ;  0  ;  0
[3,3,19]  ;  22  ;  19
[15,12,16]  ;  0  ;  0
[14,19,0]  ;  24  ;  27
[11,13,7]  ;  15  ;  10
[17,2,8]  ;  0  ;  0
[12,5,13]  ;  0  ;  0
[11,12,18]  ;  20  ;  13
[18,8,18]  ;  35  ;  163
[14,6,8]  ;  14  ;  7
[13,9,11]  ;  19  ;  21
[7,7,2]  ;  12  ;  4
[2,4,14]  ;  0  ;  0
[2,17,3]  ;  5  ;  1
[5,14,18]  ;  0  ;  0
[14,13,8]  ;  0  ;  0
[0,12,1]  ;  0  ;  0
[6,7,10]  ;  12  ;  7
[4,18,9]  ;  0  ;  0
[2,15,11]  ;  0  ;  0
[16,14,9]  ;  23  ;  49
[3,7,18]  ;  0  ;  0
[19,0,7]  ;  0  ;  0
[19,6,2]  ;  0  ;  0
[11,19,14]  ;  10  ;  2
[16,6,0]  ;  0  ;  0
[15,4,1]  ;  0  ;  0
[15,5,7]  ;  12  ;  7
[5,19,16]  ;  32  ;  166
[2,9,14]  ;  13  ;  7
[10,5,19]  ;  0  ;  0
[6,14,1]  ;  6  ;  0
[2,3,18]  ;  11  ;  5
[1,14,16]  ;  18  ;  23
[10,7,12]  ;  13  ;  6
[17,9,10]  ;  16  ;  8
[11,5,1]  ;  22  ;  18
[8,9,7]  ;  23  ;  29
[8,15,6]  ;  0  ;  0
[9,6,7]  ;  0  ;  0
[4,0,0]  ;  15  ;  11
[7,5,16]  ;  30  ;  101
[14,17,0]  ;  2  ;  0
[10,15,16]  ;  0  ;  0
[16,8,7]  ;  0  ;  0
[6,19,16]  ;  0  ;  0
[10,10,14]  ;  15  ;  4
[5,7,7]  ;  0  ;  0
[15,18,0]  ;  19  ;  11
[17,3,18]  ;  22  ;  16
[12,5,4]  ;  0  ;  0
[10,10,16]  ;  24  ;  34
[15,4,18]  ;  27  ;  62
[7,7,4]  ;  29  ;  85
[14,0,0]  ;  14  ;  6
[12,13,17]  ;  23  ;  39
[19,8,19]  ;  0  ;  0
[6,4,6]  ;  0  ;  0
[15,3,2]  ;  16  ;  10
[13,8,17]  ;  22  ;  23
[12,12,18]  ;  10  ;  1
[16,8,13]  ;  22  ;  38
[7,17,16]  ;  17  ;  20
[18,1,14]  ;  22  ;  33
[18,13,1]  ;  3  ;  0
[8,18,9]  ;  0  ;  0
[3,2,15]  ;  0  ;  0
[10,13,13]  ;  30  ;  76
[9,13,7]  ;  0  ;  0
[14,2,9]  ;  0  ;  0
[2,7,11]  ;  7  ;  1
[17,14,3]  ;  21  ;  22
[13,15,5]  ;  21  ;  46
[14,9,9]  ;  20  ;  32
[13,11,10]  ;  18  ;  17
[9,13,17]  ;  0  ;  0
[15,9,3]  ;  0  ;  0
[19,1,0]  ;  0  ;  0
[1,10,6]  ;  0  ;  0
[15,14,6]  ;  0  ;  0
[18,8,2]  ;  27  ;  44
[17,12,11]  ;  22  ;  38
[18,18,14]  ;  23  ;  41
[15,11,4]  ;  0  ;  0
[16,4,0]  ;  0  ;  0
[0,11,14]  ;  0  ;  0
[11,19,10]  ;  0  ;  0
[4,7,0]  ;  0  ;  0
[19,7,6]  ;  0  ;  0
[11,17,9]  ;  26  ;  57
[9,4,4]  ;  0  ;  0
[15,6,4]  ;  0  ;  0
[15,14,16]  ;  26  ;  70
[5,1,14]  ;  17  ;  20
[12,11,19]  ;  23  ;  34
[5,16,9]  ;  0  ;  0
[5,9,11]  ;  9  ;  4
[16,17,15]  ;  0  ;  0
[2,16,0]  ;  0  ;  0
[3,0,18]  ;  26  ;  46
[1,7,18]  ;  13  ;  9
[13,2,12]  ;  25  ;  58
[16,8,14]  ;  0  ;  0
[10,10,8]  ;  23  ;  46
[14,5,12]  ;  11  ;  1
[15,16,2]  ;  0  ;  0
[1,2,7]  ;  6  ;  0
[12,17,1]  ;  22  ;  29
[18,2,11]  ;  25  ;  61
[17,13,12]  ;  19  ;  18
[19,8,12]  ;  0  ;  0
[14,1,7]  ;  18  ;  30
[4,8,18]  ;  0  ;  0
[17,7,4]  ;  0  ;  0
[14,1,2]  ;  0  ;  0
[2,19,16]  ;  0  ;  0
[3,8,13]  ;  0  ;  0
[15,13,14]  ;  0  ;  0
[16,13,8]  ;  13  ;  7
[6,14,4]  ;  10  ;  4
[0,5,13]  ;  31  ;  147
[10,14,2]  ;  0  ;  0
[12,19,17]  ;  27  ;  27
[15,5,2]  ;  21  ;  34
[8,15,2]  ;  0  ;  0
[13,4,19]  ;  41  ;  259
[9,8,6]  ;  0  ;  0
[6,19,9]  ;  0  ;  0
[9,2,9]  ;  15  ;  10
[10,12,0]  ;  0  ;  0
[2,10,1]  ;  13  ;  9
[10,5,7]  ;  10  ;  2
[6,9,8]  ;  0  ;  0
[5,6,6]  ;  15  ;  6
[4,12,8]  ;  23  ;  46
[1,18,16]  ;  10  ;  3
[6,18,14]  ;  18  ;  19
[19,11,4]  ;  0  ;  0
[15,12,18]  ;  24  ;  30
[6,9,1]  ;  0  ;  0
[2,17,12]  ;  0  ;  0
[12,19,19]  ;  0  ;  0
[12,9,13]  ;  15  ;  12
[13,14,17]  ;  12  ;  9
[1,19,16]  ;  27  ;  74
[9,6,14]  ;  19  ;  16
[4,10,7]  ;  13  ;  5
[15,2,8]  ;  31  ;  75
[6,11,7]  ;  23  ;  32
[14,19,9]  ;  0  ;  0
[3,10,8]  ;  0  ;  0
[17,13,4]  ;  22  ;  31
[18,9,9]  ;  11  ;  5
[14,8,3]  ;  25  ;  43
[13,10,2]  ;  0  ;  0
[14,14,15]  ;  0  ;  0
Total Time for Computation: 1034954ms
