------ Execution Data ------ 

Tamanho do Cubo: 30x30x30
N° de Células: 27000
Células Bloqueadas: 8100 (30%)
Número de Rotas (Start- Goal): 8000

 Block   ;G(n) ;Tempo (ms) 
[17,26,14]  ;  0  ;  0
[5,18,2]  ;  0  ;  0
[4,24,23]  ;  29  ;  85
[29,20,8]  ;  0  ;  0
[27,7,3]  ;  44  ;  252
[14,29,27]  ;  26  ;  27
[2,11,0]  ;  0  ;  0
[2,10,26]  ;  0  ;  0
[16,10,1]  ;  0  ;  0
[20,29,4]  ;  36  ;  112
[22,29,7]  ;  24  ;  38
[7,7,7]  ;  0  ;  0
[25,20,19]  ;  28  ;  54
[1,20,12]  ;  0  ;  0
[16,9,7]  ;  0  ;  0
[24,21,22]  ;  34  ;  115
[29,11,3]  ;  0  ;  0
[10,12,15]  ;  15  ;  13
[18,17,23]  ;  0  ;  0
[7,8,1]  ;  0  ;  0
[2,7,15]  ;  41  ;  291
[3,27,2]  ;  0  ;  0
[14,13,8]  ;  23  ;  30
[26,15,12]  ;  13  ;  6
[27,21,18]  ;  0  ;  0
[26,17,23]  ;  22  ;  36
[10,19,5]  ;  41  ;  242
[9,1,4]  ;  0  ;  0
[21,17,0]  ;  0  ;  0
[11,3,4]  ;  0  ;  0
[13,0,3]  ;  0  ;  0
[23,7,17]  ;  0  ;  0
[22,14,11]  ;  0  ;  0
[2,29,0]  ;  0  ;  0
[6,26,6]  ;  43  ;  414
[27,23,8]  ;  29  ;  105
[0,9,29]  ;  18  ;  13
[4,29,4]  ;  0  ;  0
[6,12,27]  ;  0  ;  0
[22,0,2]  ;  0  ;  0
[2,10,12]  ;  21  ;  32
[11,8,17]  ;  6  ;  0
[3,13,13]  ;  25  ;  29
[5,17,28]  ;  0  ;  0
[10,29,6]  ;  0  ;  0
[19,5,22]  ;  0  ;  0
[21,21,9]  ;  20  ;  27
[8,0,19]  ;  28  ;  126
[11,20,21]  ;  0  ;  0
[20,25,20]  ;  30  ;  55
[12,21,18]  ;  21  ;  37
[16,19,20]  ;  29  ;  49
[17,10,2]  ;  28  ;  40
[16,11,0]  ;  44  ;  274
[5,22,24]  ;  0  ;  0
[8,16,16]  ;  34  ;  112
[5,21,6]  ;  30  ;  75
[11,15,23]  ;  25  ;  34
[14,4,7]  ;  27  ;  18
[21,13,23]  ;  0  ;  0
[14,20,27]  ;  0  ;  0
[3,6,14]  ;  32  ;  65
[10,19,21]  ;  0  ;  0
[7,11,16]  ;  18  ;  19
[27,27,16]  ;  44  ;  230
[9,21,19]  ;  0  ;  0
[1,21,0]  ;  32  ;  132
[18,11,24]  ;  0  ;  0
[29,29,18]  ;  0  ;  0
[12,21,29]  ;  0  ;  0
[14,9,15]  ;  26  ;  68
[26,26,10]  ;  27  ;  25
[28,6,2]  ;  41  ;  316
[26,27,9]  ;  0  ;  0
[13,7,20]  ;  0  ;  0
[26,29,26]  ;  0  ;  0
[22,11,27]  ;  18  ;  24
[15,15,10]  ;  32  ;  137
[0,5,23]  ;  0  ;  0
[6,26,18]  ;  0  ;  0
[28,4,8]  ;  0  ;  0
[20,23,5]  ;  27  ;  32
[13,7,3]  ;  0  ;  0
[2,16,20]  ;  0  ;  0
[14,6,2]  ;  0  ;  0
[7,9,1]  ;  0  ;  0
[16,7,22]  ;  16  ;  12
[25,15,3]  ;  17  ;  12
[13,16,20]  ;  0  ;  0
[21,18,5]  ;  11  ;  5
[23,5,11]  ;  24  ;  17
[20,18,26]  ;  36  ;  172
[19,22,29]  ;  37  ;  88
[29,23,26]  ;  0  ;  0
[20,15,2]  ;  29  ;  51
[12,13,26]  ;  0  ;  0
[2,6,16]  ;  0  ;  0
[5,12,15]  ;  0  ;  0
[8,17,8]  ;  0  ;  0
[25,29,0]  ;  0  ;  0
[4,25,29]  ;  0  ;  0
[6,14,9]  ;  0  ;  0
[8,5,29]  ;  0  ;  0
[20,9,17]  ;  0  ;  0
[8,4,27]  ;  30  ;  24
[23,16,6]  ;  0  ;  0
[1,26,9]  ;  0  ;  0
[24,21,6]  ;  0  ;  0
[0,12,2]  ;  51  ;  499
[17,2,28]  ;  33  ;  113
[20,7,17]  ;  25  ;  35
[7,3,29]  ;  0  ;  0
[5,10,8]  ;  38  ;  184
[22,17,23]  ;  0  ;  0
[11,29,11]  ;  0  ;  0
[4,12,0]  ;  0  ;  0
[11,8,28]  ;  42  ;  163
[17,17,21]  ;  0  ;  0
[21,19,2]  ;  0  ;  0
[20,16,29]  ;  20  ;  15
[22,7,26]  ;  0  ;  0
[22,5,26]  ;  0  ;  0
[26,27,3]  ;  0  ;  0
[14,18,2]  ;  25  ;  63
[3,0,7]  ;  59  ;  1051
[8,12,16]  ;  0  ;  0
[2,11,25]  ;  47  ;  647
[23,25,22]  ;  12  ;  4
[17,25,3]  ;  0  ;  0
[29,12,24]  ;  36  ;  95
[5,13,1]  ;  0  ;  0
[29,2,26]  ;  0  ;  0
[20,9,25]  ;  29  ;  69
[4,27,14]  ;  0  ;  0
[0,29,17]  ;  50  ;  629
[28,17,13]  ;  37  ;  105
[28,22,23]  ;  25  ;  45
[14,11,14]  ;  10  ;  3
[22,2,15]  ;  0  ;  0
[6,12,6]  ;  22  ;  33
[28,19,20]  ;  0  ;  0
[28,9,28]  ;  0  ;  0
[12,12,16]  ;  0  ;  0
[29,28,29]  ;  0  ;  0
[2,12,5]  ;  29  ;  34
[18,16,25]  ;  0  ;  0
[27,12,3]  ;  38  ;  70
[1,29,16]  ;  0  ;  0
[24,5,27]  ;  34  ;  106
[1,27,26]  ;  37  ;  234
[21,6,26]  ;  0  ;  0
[26,8,8]  ;  30  ;  80
[28,27,11]  ;  0  ;  0
[9,8,20]  ;  16  ;  15
[3,5,29]  ;  0  ;  0
[15,23,10]  ;  0  ;  0
[9,25,22]  ;  0  ;  0
[2,24,26]  ;  0  ;  0
[24,18,2]  ;  47  ;  451
[28,3,11]  ;  0  ;  0
[28,14,22]  ;  38  ;  221
[9,0,8]  ;  0  ;  0
[20,18,9]  ;  0  ;  0
[27,7,12]  ;  0  ;  0
[22,10,4]  ;  25  ;  35
[28,13,19]  ;  21  ;  35
[26,14,12]  ;  49  ;  449
[6,25,8]  ;  0  ;  0
[19,21,12]  ;  0  ;  0
[1,15,14]  ;  0  ;  0
[29,17,9]  ;  0  ;  0
[27,3,14]  ;  0  ;  0
[2,21,14]  ;  0  ;  0
[19,27,21]  ;  0  ;  0
[16,2,11]  ;  32  ;  92
[11,9,14]  ;  21  ;  17
[17,4,21]  ;  14  ;  9
[23,29,6]  ;  44  ;  450
[25,16,25]  ;  24  ;  41
[10,14,6]  ;  41  ;  228
[10,14,3]  ;  0  ;  0
[23,21,19]  ;  0  ;  0
[5,18,9]  ;  0  ;  0
[0,25,17]  ;  0  ;  0
[24,18,23]  ;  0  ;  0
[0,25,22]  ;  28  ;  99
[8,20,17]  ;  0  ;  0
[8,11,8]  ;  13  ;  5
[9,4,19]  ;  27  ;  37
[10,12,13]  ;  0  ;  0
[23,26,0]  ;  32  ;  123
[12,27,1]  ;  0  ;  0
[29,4,17]  ;  0  ;  0
[4,26,11]  ;  0  ;  0
[26,9,18]  ;  0  ;  0
[2,21,25]  ;  0  ;  0
[28,19,5]  ;  0  ;  0
[13,12,0]  ;  17  ;  8
[18,13,12]  ;  0  ;  0
[8,23,28]  ;  0  ;  0
[19,17,0]  ;  45  ;  446
[11,12,29]  ;  0  ;  0
[15,19,10]  ;  0  ;  0
[27,5,22]  ;  28  ;  38
[29,18,24]  ;  0  ;  0
[8,0,27]  ;  0  ;  0
[23,0,16]  ;  0  ;  0
[26,24,6]  ;  0  ;  0
[4,21,16]  ;  18  ;  11
[7,5,0]  ;  28  ;  68
[20,10,2]  ;  0  ;  0
[16,2,27]  ;  0  ;  0
[0,24,19]  ;  0  ;  0
[23,21,29]  ;  0  ;  0
[15,0,5]  ;  40  ;  139
[21,10,14]  ;  0  ;  0
[11,14,3]  ;  0  ;  0
[5,9,22]  ;  0  ;  0
[5,21,13]  ;  19  ;  24
[4,10,26]  ;  54  ;  1033
[5,20,29]  ;  17  ;  12
[3,5,26]  ;  0  ;  0
[22,25,21]  ;  40  ;  192
[8,3,5]  ;  40  ;  157
[25,4,12]  ;  0  ;  0
[6,11,9]  ;  0  ;  0
[29,3,27]  ;  65  ;  1727
[23,18,2]  ;  0  ;  0
[12,14,12]  ;  22  ;  38
[19,29,21]  ;  47  ;  328
[28,13,9]  ;  15  ;  12
[12,27,11]  ;  0  ;  0
[9,11,22]  ;  0  ;  0
[3,9,24]  ;  38  ;  133
[13,27,14]  ;  16  ;  8
[19,19,26]  ;  0  ;  0
[13,27,18]  ;  0  ;  0
[7,1,22]  ;  26  ;  65
[1,13,16]  ;  0  ;  0
[19,6,29]  ;  0  ;  0
[7,6,11]  ;  35  ;  84
[13,8,2]  ;  11  ;  4
[23,6,29]  ;  22  ;  13
[27,15,26]  ;  47  ;  528
[15,27,4]  ;  0  ;  0
[13,4,22]  ;  37  ;  93
[11,19,15]  ;  22  ;  34
[11,21,24]  ;  0  ;  0
[1,27,21]  ;  45  ;  223
[3,5,27]  ;  0  ;  0
[23,23,26]  ;  0  ;  0
[12,11,25]  ;  41  ;  392
[26,25,15]  ;  0  ;  0
[12,28,19]  ;  20  ;  23
[9,7,18]  ;  19  ;  23
[5,2,1]  ;  49  ;  561
[9,8,9]  ;  19  ;  27
[23,21,2]  ;  0  ;  0
[20,17,26]  ;  41  ;  261
[26,16,7]  ;  36  ;  134
[16,17,3]  ;  0  ;  0
[15,4,5]  ;  0  ;  0
[17,6,19]  ;  16  ;  16
[24,20,9]  ;  26  ;  21
[3,14,7]  ;  34  ;  82
[23,29,0]  ;  0  ;  0
[15,17,2]  ;  0  ;  0
[13,25,12]  ;  0  ;  0
[28,20,15]  ;  0  ;  0
[13,23,11]  ;  0  ;  0
[27,25,12]  ;  23  ;  26
[12,10,24]  ;  55  ;  731
[0,7,22]  ;  0  ;  0
[4,5,19]  ;  0  ;  0
[26,12,8]  ;  22  ;  40
[13,20,13]  ;  0  ;  0
[28,12,5]  ;  35  ;  139
[13,18,14]  ;  0  ;  0
[5,23,6]  ;  19  ;  12
[13,9,0]  ;  0  ;  0
[18,9,17]  ;  11  ;  4
[1,25,19]  ;  25  ;  13
[7,24,25]  ;  0  ;  0
[20,8,18]  ;  0  ;  0
[4,2,14]  ;  0  ;  0
[14,7,1]  ;  42  ;  370
[20,18,23]  ;  11  ;  2
[11,3,9]  ;  0  ;  0
[0,9,2]  ;  0  ;  0
[29,23,19]  ;  20  ;  15
[29,16,14]  ;  35  ;  134
[20,2,2]  ;  0  ;  0
[7,4,15]  ;  0  ;  0
[13,27,26]  ;  0  ;  0
[18,27,9]  ;  34  ;  148
[5,29,20]  ;  0  ;  0
[2,21,26]  ;  0  ;  0
[13,23,22]  ;  0  ;  0
[22,7,20]  ;  0  ;  0
[17,27,9]  ;  18  ;  7
[25,24,17]  ;  0  ;  0
[7,24,12]  ;  0  ;  0
[0,14,1]  ;  0  ;  0
[17,15,25]  ;  0  ;  0
[23,0,0]  ;  37  ;  91
[14,0,0]  ;  22  ;  18
[13,25,8]  ;  12  ;  10
[29,28,7]  ;  17  ;  17
[15,19,17]  ;  23  ;  40
[1,8,19]  ;  60  ;  960
[10,25,5]  ;  0  ;  0
[20,4,29]  ;  55  ;  542
[20,10,4]  ;  38  ;  209
[2,10,19]  ;  0  ;  0
[19,25,24]  ;  25  ;  49
[23,9,23]  ;  24  ;  50
[19,22,2]  ;  41  ;  217
[28,18,19]  ;  19  ;  26
[28,13,27]  ;  0  ;  0
[19,8,21]  ;  0  ;  0
[28,21,10]  ;  42  ;  270
[9,20,28]  ;  0  ;  0
[27,22,1]  ;  0  ;  0
[8,5,25]  ;  23  ;  46
[20,12,29]  ;  30  ;  92
[2,12,4]  ;  0  ;  0
[15,9,17]  ;  0  ;  0
[17,17,13]  ;  0  ;  0
[2,5,28]  ;  0  ;  0
[28,17,5]  ;  0  ;  0
[2,8,22]  ;  0  ;  0
[27,9,23]  ;  35  ;  181
[1,4,10]  ;  0  ;  0
[6,1,7]  ;  0  ;  0
[24,12,21]  ;  29  ;  32
[6,16,4]  ;  19  ;  23
[11,15,13]  ;  20  ;  21
[5,24,9]  ;  0  ;  0
[12,9,24]  ;  0  ;  0
[12,7,7]  ;  0  ;  0
[9,29,0]  ;  0  ;  0
[15,19,1]  ;  0  ;  0
[5,7,14]  ;  40  ;  155
[15,17,20]  ;  0  ;  0
[3,12,19]  ;  39  ;  169
[4,3,18]  ;  0  ;  0
[10,28,21]  ;  39  ;  225
[21,0,1]  ;  0  ;  0
[0,3,4]  ;  55  ;  1147
[19,25,14]  ;  0  ;  0
[2,6,22]  ;  0  ;  0
[5,23,7]  ;  23  ;  40
[16,16,24]  ;  0  ;  0
[1,14,23]  ;  0  ;  0
[3,25,6]  ;  42  ;  177
[22,5,6]  ;  0  ;  0
[23,4,9]  ;  0  ;  0
[13,8,24]  ;  0  ;  0
[10,12,6]  ;  0  ;  0
[20,16,17]  ;  16  ;  11
[21,21,15]  ;  25  ;  79
[18,2,17]  ;  0  ;  0
[12,19,6]  ;  0  ;  0
[18,4,10]  ;  13  ;  3
[21,28,20]  ;  0  ;  0
[21,21,0]  ;  47  ;  504
[1,19,25]  ;  0  ;  0
[8,21,17]  ;  16  ;  18
[15,28,1]  ;  35  ;  21
[23,8,23]  ;  0  ;  0
[3,22,15]  ;  0  ;  0
[6,0,9]  ;  56  ;  898
[28,26,20]  ;  44  ;  460
[15,4,2]  ;  52  ;  615
[1,13,28]  ;  36  ;  161
[0,11,27]  ;  0  ;  0
[20,16,4]  ;  0  ;  0
[28,16,3]  ;  0  ;  0
[10,28,19]  ;  22  ;  16
[17,14,16]  ;  0  ;  0
[26,0,21]  ;  34  ;  86
[3,2,14]  ;  11  ;  5
[28,21,5]  ;  0  ;  0
[21,14,20]  ;  0  ;  0
[11,7,27]  ;  0  ;  0
[20,0,3]  ;  25  ;  24
[13,3,18]  ;  29  ;  62
[6,2,17]  ;  10  ;  1
[1,17,11]  ;  0  ;  0
[22,28,20]  ;  64  ;  1131
[10,8,24]  ;  34  ;  167
[25,18,8]  ;  8  ;  1
[22,22,7]  ;  0  ;  0
[10,9,0]  ;  0  ;  0
[21,24,9]  ;  0  ;  0
[1,2,24]  ;  0  ;  0
[6,9,9]  ;  24  ;  33
[10,18,29]  ;  18  ;  19
[5,13,25]  ;  50  ;  501
[29,6,12]  ;  0  ;  0
[20,11,0]  ;  0  ;  0
[0,4,9]  ;  0  ;  0
[29,18,22]  ;  35  ;  149
[11,24,29]  ;  22  ;  22
[4,4,11]  ;  0  ;  0
[12,2,8]  ;  24  ;  24
[10,8,13]  ;  30  ;  74
[1,14,26]  ;  18  ;  22
[29,7,18]  ;  19  ;  13
[21,10,16]  ;  0  ;  0
[10,6,15]  ;  0  ;  0
[13,29,5]  ;  16  ;  5
[18,0,6]  ;  0  ;  0
[20,4,12]  ;  0  ;  0
[19,4,7]  ;  39  ;  283
[6,14,5]  ;  0  ;  0
[25,20,17]  ;  0  ;  0
[24,16,2]  ;  31  ;  142
[18,28,5]  ;  0  ;  0
[17,13,1]  ;  0  ;  0
[5,7,17]  ;  0  ;  0
[29,5,29]  ;  0  ;  0
[18,18,0]  ;  0  ;  0
[26,11,13]  ;  0  ;  0
[12,25,27]  ;  29  ;  60
[10,19,8]  ;  0  ;  0
[24,27,3]  ;  0  ;  0
[23,28,21]  ;  27  ;  80
[23,11,13]  ;  31  ;  120
[15,22,5]  ;  0  ;  0
[10,0,22]  ;  0  ;  0
[17,9,18]  ;  0  ;  0
[24,8,21]  ;  0  ;  0
[10,9,17]  ;  23  ;  28
[4,14,20]  ;  0  ;  0
[10,8,18]  ;  28  ;  53
[29,15,8]  ;  8  ;  1
[18,25,26]  ;  0  ;  0
[6,10,7]  ;  34  ;  108
[24,29,15]  ;  0  ;  0
[2,7,10]  ;  0  ;  0
[2,10,1]  ;  35  ;  173
[4,8,29]  ;  0  ;  0
[17,8,20]  ;  31  ;  122
[7,21,23]  ;  15  ;  6
[17,23,29]  ;  33  ;  62
[22,18,21]  ;  13  ;  5
[25,13,16]  ;  20  ;  23
[8,19,28]  ;  22  ;  15
[4,12,3]  ;  0  ;  0
[10,29,7]  ;  0  ;  0
[1,20,2]  ;  61  ;  1111
[5,6,4]  ;  0  ;  0
[16,16,20]  ;  0  ;  0
[17,14,8]  ;  20  ;  38
[27,4,16]  ;  0  ;  0
[22,8,14]  ;  0  ;  0
[17,7,0]  ;  41  ;  368
[11,1,15]  ;  0  ;  0
[8,5,19]  ;  15  ;  11
[19,6,13]  ;  0  ;  0
[10,7,3]  ;  0  ;  0
[29,9,6]  ;  0  ;  0
[28,23,19]  ;  0  ;  0
[6,11,2]  ;  45  ;  352
[21,9,14]  ;  12  ;  4
[3,16,10]  ;  0  ;  0
[22,16,22]  ;  29  ;  111
[19,22,13]  ;  23  ;  49
[14,11,11]  ;  12  ;  6
[8,7,17]  ;  0  ;  0
[25,18,1]  ;  0  ;  0
[6,11,4]  ;  0  ;  0
[6,4,26]  ;  0  ;  0
[1,28,14]  ;  22  ;  31
[17,6,23]  ;  52  ;  512
[24,13,18]  ;  0  ;  0
[12,19,18]  ;  0  ;  0
[28,23,23]  ;  35  ;  200
[18,26,10]  ;  0  ;  0
[18,28,18]  ;  0  ;  0
[28,26,10]  ;  32  ;  106
[23,3,5]  ;  0  ;  0
[3,22,27]  ;  31  ;  48
[24,16,16]  ;  0  ;  0
[11,10,9]  ;  33  ;  84
[14,27,0]  ;  42  ;  294
[24,0,7]  ;  36  ;  121
[19,12,8]  ;  0  ;  0
[2,22,4]  ;  0  ;  0
[4,5,25]  ;  0  ;  0
[0,1,5]  ;  40  ;  190
[5,7,0]  ;  25  ;  72
[6,20,20]  ;  0  ;  0
[6,15,16]  ;  28  ;  49
[20,11,4]  ;  34  ;  139
[24,9,2]  ;  0  ;  0
[25,26,25]  ;  0  ;  0
[19,20,7]  ;  0  ;  0
[14,17,12]  ;  0  ;  0
[21,11,20]  ;  7  ;  1
[29,20,24]  ;  33  ;  95
[17,22,8]  ;  0  ;  0
[8,13,29]  ;  0  ;  0
[5,9,18]  ;  0  ;  0
[24,2,10]  ;  0  ;  0
[15,14,7]  ;  0  ;  0
[24,27,8]  ;  46  ;  373
[8,14,7]  ;  0  ;  0
[1,13,21]  ;  0  ;  0
[0,21,18]  ;  0  ;  0
[23,13,16]  ;  0  ;  0
[13,5,22]  ;  0  ;  0
[11,22,13]  ;  0  ;  0
[18,2,20]  ;  38  ;  99
[12,11,23]  ;  0  ;  0
[10,6,10]  ;  0  ;  0
[14,28,11]  ;  26  ;  65
[9,11,6]  ;  0  ;  0
[8,23,3]  ;  0  ;  0
[2,2,0]  ;  0  ;  0
[25,22,21]  ;  34  ;  183
[1,10,29]  ;  0  ;  0
[19,26,20]  ;  47  ;  380
[1,11,29]  ;  32  ;  103
[5,23,17]  ;  0  ;  0
[6,22,8]  ;  29  ;  67
[3,17,18]  ;  0  ;  0
[3,3,25]  ;  30  ;  102
[21,20,29]  ;  0  ;  0
[18,4,25]  ;  0  ;  0
[5,17,16]  ;  0  ;  0
[8,2,22]  ;  0  ;  0
[10,8,3]  ;  0  ;  0
[18,12,21]  ;  0  ;  0
[23,21,7]  ;  0  ;  0
[6,22,29]  ;  24  ;  34
[25,12,25]  ;  31  ;  49
[18,15,9]  ;  0  ;  0
[23,29,18]  ;  0  ;  0
[26,6,12]  ;  0  ;  0
[7,21,16]  ;  20  ;  27
[13,29,20]  ;  0  ;  0
[28,17,4]  ;  33  ;  127
[25,29,16]  ;  0  ;  0
[22,10,16]  ;  0  ;  0
[0,3,28]  ;  47  ;  559
[26,27,15]  ;  0  ;  0
[22,2,7]  ;  40  ;  220
[13,21,13]  ;  30  ;  83
[11,29,12]  ;  0  ;  0
[13,15,6]  ;  0  ;  0
[29,23,4]  ;  34  ;  103
[28,21,4]  ;  0  ;  0
[20,6,15]  ;  15  ;  11
[21,11,14]  ;  0  ;  0
[9,23,8]  ;  0  ;  0
[5,6,7]  ;  0  ;  0
[1,29,25]  ;  40  ;  377
[25,12,16]  ;  0  ;  0
[24,14,17]  ;  0  ;  0
[19,21,14]  ;  38  ;  160
[4,6,4]  ;  0  ;  0
[29,6,27]  ;  53  ;  392
[15,17,21]  ;  16  ;  11
[9,14,3]  ;  18  ;  9
[6,25,6]  ;  38  ;  194
[10,11,22]  ;  13  ;  4
[2,26,27]  ;  60  ;  1153
[20,8,14]  ;  39  ;  316
[17,29,12]  ;  0  ;  0
[16,28,7]  ;  27  ;  53
[19,14,22]  ;  0  ;  0
[26,14,26]  ;  16  ;  11
[4,17,2]  ;  0  ;  0
[24,23,18]  ;  40  ;  397
[21,27,22]  ;  23  ;  43
[4,24,6]  ;  0  ;  0
[23,5,24]  ;  3  ;  0
[18,23,29]  ;  32  ;  127
[19,10,26]  ;  45  ;  330
[21,0,9]  ;  0  ;  0
[17,28,23]  ;  31  ;  50
[22,19,17]  ;  34  ;  118
[19,13,21]  ;  0  ;  0
[3,27,20]  ;  27  ;  34
[21,1,26]  ;  0  ;  0
[27,6,28]  ;  0  ;  0
[10,15,5]  ;  0  ;  0
[12,16,10]  ;  0  ;  0
[16,12,24]  ;  29  ;  75
[6,21,15]  ;  0  ;  0
[13,9,22]  ;  38  ;  154
[4,28,6]  ;  37  ;  77
[11,6,14]  ;  19  ;  14
[17,7,26]  ;  0  ;  0
[16,11,11]  ;  0  ;  0
[17,29,27]  ;  45  ;  441
[24,26,27]  ;  0  ;  0
[21,23,2]  ;  0  ;  0
[21,28,16]  ;  27  ;  35
[7,6,24]  ;  0  ;  0
[26,6,6]  ;  0  ;  0
[4,8,19]  ;  30  ;  118
[25,23,0]  ;  0  ;  0
[0,24,2]  ;  0  ;  0
[29,25,4]  ;  0  ;  0
[0,8,11]  ;  23  ;  44
[10,16,14]  ;  38  ;  174
[13,9,23]  ;  0  ;  0
[28,9,18]  ;  32  ;  104
[29,11,17]  ;  0  ;  0
[18,10,12]  ;  0  ;  0
[26,20,3]  ;  29  ;  34
[10,4,9]  ;  20  ;  18
[21,9,23]  ;  19  ;  15
[18,28,8]  ;  14  ;  3
[23,26,28]  ;  0  ;  0
[21,2,27]  ;  41  ;  212
[22,21,29]  ;  0  ;  0
[13,10,28]  ;  28  ;  63
[24,8,4]  ;  31  ;  82
[5,29,13]  ;  15  ;  10
[4,25,19]  ;  0  ;  0
[28,23,12]  ;  0  ;  0
[16,16,12]  ;  25  ;  40
[7,28,5]  ;  0  ;  0
[27,14,14]  ;  0  ;  0
[5,25,7]  ;  0  ;  0
[5,0,1]  ;  0  ;  0
[9,21,26]  ;  24  ;  20
[9,28,22]  ;  0  ;  0
[0,24,28]  ;  0  ;  0
[17,18,21]  ;  15  ;  8
[13,22,29]  ;  0  ;  0
[29,13,19]  ;  0  ;  0
[18,14,23]  ;  47  ;  337
[2,8,5]  ;  0  ;  0
[22,12,26]  ;  0  ;  0
[16,0,1]  ;  0  ;  0
[27,29,5]  ;  0  ;  0
[16,18,24]  ;  0  ;  0
[13,25,7]  ;  0  ;  0
[12,11,28]  ;  20  ;  13
[23,29,8]  ;  0  ;  0
[3,29,8]  ;  0  ;  0
[3,9,19]  ;  26  ;  33
[23,24,23]  ;  0  ;  0
[28,3,15]  ;  57  ;  748
[5,17,15]  ;  0  ;  0
[9,25,10]  ;  0  ;  0
[16,14,10]  ;  31  ;  113
[16,2,20]  ;  0  ;  0
[3,10,11]  ;  14  ;  10
[15,20,21]  ;  0  ;  0
[18,20,12]  ;  31  ;  82
[22,0,24]  ;  39  ;  206
[3,0,9]  ;  0  ;  0
[23,2,14]  ;  0  ;  0
[20,1,22]  ;  29  ;  130
[6,14,13]  ;  0  ;  0
[27,12,24]  ;  55  ;  763
[26,1,5]  ;  43  ;  209
[20,14,0]  ;  0  ;  0
[15,22,22]  ;  0  ;  0
[16,27,21]  ;  31  ;  70
[27,10,7]  ;  10  ;  5
[11,26,8]  ;  19  ;  14
[27,19,14]  ;  0  ;  0
[23,21,24]  ;  0  ;  0
[24,12,28]  ;  39  ;  142
[23,11,26]  ;  22  ;  12
[15,10,10]  ;  34  ;  121
[5,21,8]  ;  0  ;  0
[22,17,15]  ;  9  ;  2
[13,5,15]  ;  41  ;  279
[27,18,8]  ;  36  ;  98
[9,3,17]  ;  53  ;  658
[19,7,4]  ;  26  ;  41
[28,23,29]  ;  33  ;  68
[26,14,25]  ;  39  ;  150
[3,0,23]  ;  0  ;  0
[0,1,15]  ;  29  ;  98
[14,6,29]  ;  37  ;  125
[12,15,16]  ;  0  ;  0
[2,14,15]  ;  24  ;  34
[28,16,23]  ;  35  ;  122
[13,19,8]  ;  18  ;  21
[29,1,24]  ;  0  ;  0
[25,5,16]  ;  0  ;  0
[27,17,4]  ;  0  ;  0
[6,12,23]  ;  0  ;  0
[27,11,8]  ;  0  ;  0
[5,27,17]  ;  40  ;  269
[20,2,1]  ;  0  ;  0
[4,1,25]  ;  0  ;  0
[21,8,7]  ;  24  ;  19
[24,24,19]  ;  0  ;  0
[29,28,22]  ;  33  ;  63
[17,16,1]  ;  0  ;  0
[11,18,20]  ;  0  ;  0
[18,23,23]  ;  0  ;  0
[4,3,13]  ;  0  ;  0
[23,2,1]  ;  0  ;  0
[9,5,9]  ;  17  ;  15
[10,28,10]  ;  50  ;  674
[21,27,15]  ;  0  ;  0
[18,11,0]  ;  39  ;  214
[22,14,3]  ;  32  ;  100
[26,15,23]  ;  0  ;  0
[2,15,26]  ;  0  ;  0
[16,2,25]  ;  0  ;  0
[17,28,28]  ;  17  ;  4
[12,18,3]  ;  0  ;  0
[27,8,5]  ;  11  ;  2
[6,13,22]  ;  0  ;  0
[14,13,13]  ;  0  ;  0
[25,8,16]  ;  28  ;  74
[18,18,10]  ;  17  ;  6
[27,15,3]  ;  0  ;  0
[22,24,14]  ;  0  ;  0
[29,4,16]  ;  0  ;  0
[28,29,25]  ;  25  ;  16
[8,14,20]  ;  0  ;  0
[11,2,1]  ;  48  ;  478
[25,28,9]  ;  25  ;  31
[23,27,9]  ;  0  ;  0
[29,23,16]  ;  37  ;  218
[23,7,1]  ;  0  ;  0
[8,12,15]  ;  0  ;  0
[18,4,26]  ;  0  ;  0
[28,25,22]  ;  13  ;  4
[24,18,6]  ;  0  ;  0
[12,18,7]  ;  19  ;  17
[11,5,25]  ;  29  ;  51
[17,29,9]  ;  0  ;  0
[0,8,28]  ;  0  ;  0
[10,3,2]  ;  0  ;  0
[25,0,16]  ;  0  ;  0
[10,15,13]  ;  29  ;  58
[10,15,2]  ;  0  ;  0
[7,15,10]  ;  0  ;  0
[15,13,4]  ;  32  ;  128
[3,17,20]  ;  30  ;  64
[12,25,20]  ;  20  ;  36
[18,22,28]  ;  0  ;  0
[26,15,8]  ;  19  ;  10
[9,28,13]  ;  0  ;  0
[16,6,2]  ;  0  ;  0
[27,14,25]  ;  24  ;  18
[6,22,26]  ;  35  ;  190
[24,4,13]  ;  0  ;  0
[8,11,3]  ;  45  ;  341
[17,23,2]  ;  0  ;  0
[0,28,5]  ;  36  ;  42
[2,12,15]  ;  20  ;  28
[18,22,25]  ;  15  ;  2
[8,13,5]  ;  0  ;  0
[22,26,1]  ;  66  ;  1418
[19,3,27]  ;  29  ;  116
[15,2,8]  ;  0  ;  0
[0,8,5]  ;  13  ;  4
[18,10,25]  ;  0  ;  0
[18,1,0]  ;  30  ;  90
[9,28,14]  ;  0  ;  0
[15,18,18]  ;  0  ;  0
[21,27,29]  ;  20  ;  12
[20,6,6]  ;  41  ;  303
[10,26,24]  ;  44  ;  416
[1,25,27]  ;  0  ;  0
[19,11,7]  ;  23  ;  49
